Vis 80,-22.651685393258433,-81.48314606741573,41.95505617977528,left
Vis 81,-12.559322033898312,-78.98305084745763,44.86440677966101,left
SomMot 1,-49.82692307692308,5.673076923076934,-8.182692307692307,left
SomMot 2,-55.65094339622642,-3.245283018867923,-0.6509433962264097,left
SomMot 3,-62.36363636363636,-11.36363636363636,3.0606060606060623,left
SomMot 4,-65.20588235294117,-18.529411764705884,6.147058823529406,left
SomMot 5,-52.515151515151516,-13.666666666666671,6.63636363636364,left
SomMot 6,-42.72,-19.343999999999994,2.975999999999999,left
SomMot 7,-65.72413793103448,-29.701149425287355,5.65517241379311,left
SomMot 8,-52.65771812080537,-20.322147651006716,6.107382550335572,left
SomMot 9,-59.66459627329192,-26.099378881987576,10.086956521739125,left
SomMot 10,-40.927536231884055,-23.79710144927536,11.246376811594203,left
SomMot 11,-33.56521739130435,-24.31884057971014,9.85507246376811,left
SomMot 12,-36.05555555555556,-14.277777777777771,13.888888888888886,left
SomMot 13,-62.03333333333333,-39.66666666666667,9.13333333333334,left
SomMot 14,-42.78260869565217,-29.85507246376811,8.463768115942031,left
SomMot 15,-33.40983606557377,-30.88524590163935,16.426229508196727,left
SomMot 16,-33.83783783783784,-22.540540540540547,18.486486486486484,left
SomMot 17,-40.229885057471265,-13.149425287356323,17.816091954022994,left
SomMot 18,-48.52307692307692,-33.661538461538456,11.107692307692304,left
SomMot 19,-54.3421052631579,-46.71052631578948,14.131578947368425,left
SomMot 20,-59.00469483568075,-36.3943661971831,15.718309859154928,left
SomMot 21,-47.6,-13.443478260869568,13.878260869565224,left
SomMot 22,-54.666666666666664,-7.333333333333329,9.111111111111114,left
SomMot 23,-64.6896551724138,-45.93103448275862,14.689655172413794,left
SomMot 24,-38.94736842105263,-26.084210526315786,19.936842105263153,left
SomMot 25,-39.700934579439256,-36.373831775700936,16.485981308411212,left
SomMot 26,-57.520833333333336,-14.395833333333329,15.041666666666671,left
SomMot 27,-60.25225225225225,-3.2252252252252305,11.603603603603602,left
SomMot 28,-48.693548387096776,-21.967741935483872,18.38709677419355,left
SomMot 29,-64.96153846153845,-11.269230769230774,15.730769230769226,left
SomMot 30,-47.38181818181818,-30.290909090909096,17.981818181818184,left
SomMot 31,-61.37142857142857,-17.923809523809524,20.419047619047618,left
SomMot 32,-60.234042553191486,1.5106382978723474,22.06382978723404,left
SomMot 33,-59.515151515151516,-6.525252525252526,19.292929292929287,left
SomMot 34,-63.69387755102041,-9.693877551020407,27.93877551020408,left
SomMot 35,-56.784615384615385,-1.646153846153851,28.953846153846158,left
SomMot 36,-53.843971631205676,-9.900709219858157,31.078014184397162,left
SomMot 37,-60.79245283018868,-10.679245283018872,39.05660377358491,left
SomMot 38,-53.54782608695652,-5.078260869565213,36.57391304347826,left
SomMot 39,-55.18709677419355,-18.954838709677418,41.6258064516129,left
SomMot 40,-49.16030534351145,-16.10687022900764,40.58015267175573,left
SomMot 41,-43.97402597402598,-13.038961038961034,37.42857142857143,left
SomMot 42,-7.793103448275858,-6.731034482758616,41.64137931034483,left
SomMot 43,-52.145833333333336,-3.5416666666666714,47.26041666666667,left
SomMot 44,-56.45454545454545,-16.86363636363636,50.63636363636364,left
SomMot 45,-46.95348837209303,-27.441860465116278,44.53488372093024,left
SomMot 46,-39.083333333333336,-18.54166666666667,40.41666666666667,left
SomMot 47,-7.885714285714286,-9.29523809523809,47.695238095238096,left
SomMot 48,-50.968152866242036,-25.82165605095541,54.62420382165605,left
SomMot 49,-43.37096774193548,-11.967741935483872,50.322580645161295,left
SomMot 50,-47.13253012048193,-17.228915662650607,53.433734939759034,left
SomMot 51,-8.15533980582525,-19.24271844660194,47.47572815533981,left
SomMot 52,-35.1578947368421,-20.05263157894737,45.473684210526315,left
SomMot 53,-39.58904109589041,-5.013698630136986,58.10958904109589,left
SomMot 54,-6.0,-27.975903614457835,50.48192771084338,left
SomMot 55,-4.430769230769229,-11.661538461538456,54.43076923076923,left
SomMot 56,-39.62352941176471,-15.529411764705884,57.7764705882353,left
SomMot 57,-43.4300518134715,-32.16580310880829,63.28497409326425,left
SomMot 58,-39.23880597014925,-25.731343283582092,54.40298507462687,left
SomMot 59,-33.075949367088604,-45.265822784810126,61.354430379746844,left
SomMot 60,-5.088607594936704,-22.531645569620252,57.03797468354429,left
SomMot 61,-33.36585365853659,-38.5040650406504,61.70731707317074,left
SomMot 62,-8.868686868686865,-40.525252525252526,57.73737373737373,left
SomMot 63,-27.248826291079816,-11.389671361502351,60.4600938967136,left
SomMot 64,-35.160493827160494,-16.629629629629633,67.39506172839506,left
SomMot 65,-4.885714285714286,-11.771428571428572,62.97142857142856,left
SomMot 66,-31.10798122065728,-28.93896713615024,62.685446009389665,left
SomMot 67,-29.690909090909088,-24.47272727272727,60.43636363636364,left
SomMot 68,-3.569892473118273,-32.58064516129032,58.94623655913978,left
SomMot 69,-25.34939759036145,-40.168674698795186,62.02409638554218,left
SomMot 70,-24.45833333333333,-47.22916666666667,63.60416666666666,left
SomMot 71,-24.0,-11.849999999999994,71.32499999999999,left
SomMot 72,-29.200000000000003,-33.0,71.63333333333333,left
SomMot 73,-4.341463414634148,-21.65853658536585,64.90243902439025,left
SomMot 74,-21.8125,-29.0,56.0,left
SomMot 75,-16.14953271028037,-10.037383177570092,66.3177570093458,left
SomMot 76,-10.938271604938265,-45.1358024691358,69.92592592592592,left
SomMot 77,-23.200000000000003,-20.950000000000003,71.51666666666668,left
SomMot 78,-5.0909090909090935,-42.3896103896104,65.45454545454547,left
SomMot 79,-20.151515151515156,-50.3030303030303,68.13636363636363,left
SomMot 80,-17.6140350877193,-26.035087719298247,64.35087719298247,left
SomMot 81,-22.55319148936171,-38.170212765957444,70.6241134751773,left
SomMot 82,-12.412698412698418,-8.539682539682545,71.26984126984127,left
SomMot 83,-14.175824175824175,-49.51648351648352,72.96703296703296,left
SomMot 84,-19.51136363636364,-30.795454545454547,68.1590909090909,left
SomMot 85,-16.599999999999994,-14.488888888888894,74.6888888888889,left
SomMot 86,-7.15789473684211,-16.192982456140356,74.35087719298247,left
SomMot 87,-3.6590909090909065,-29.86363636363636,71.1590909090909,left
SomMot 88,-8.20930232558139,-40.0,75.76744186046511,left
SomMot 89,-17.31782945736434,-38.79069767441861,74.27906976744185,left
SomMot 90,-12.0695652173913,-26.41739130434783,73.26956521739132,left
SomMot 91,-9.900000000000006,-34.0,72.275,left
DorsAttn Post 1,-44.50777202072539,-41.129533678756474,-21.616580310880828,left
DorsAttn Post 2,-50.666666666666664,-48.94594594594595,-20.54054054054054,left
DorsAttn Post 3,-42.51898734177215,-53.31645569620254,-16.9746835443038,left
DorsAttn Post 4,-44.69281045751634,-57.725490196078425,-10.614379084967318,left
DorsAttn Post 5,-47.34615384615385,-62.333333333333336,-5.487179487179489,left
DorsAttn Post 6,-57.32923076923077,-59.28,-4.978461538461545,left
DorsAttn Post 7,-48.270833333333336,-65.1875,1.3125,left
DorsAttn Post 8,-54.15384615384615,-67.81538461538462,5.569230769230771,left
DorsAttn Post 9,-57.80555555555556,-59.91666666666667,6.041666666666671,left
DorsAttn Post 10,-49.10958904109589,-61.61643835616438,10.301369863013704,left
DorsAttn Post 11,-48.03305785123967,-69.2396694214876,16.0495867768595,left
DorsAttn Post 12,-45.06818181818182,-62.29545454545455,15.818181818181813,left
DorsAttn Post 13,-43.34065934065934,-71.45054945054946,22.813186813186817,left
DorsAttn Post 14,-39.114754098360656,-86.95081967213115,24.52459016393442,left
DorsAttn Post 15,-43.45070422535211,-78.1830985915493,27.774647887323937,left
DorsAttn Post 16,-34.96969696969697,-84.81818181818181,33.878787878787875,left
DorsAttn Post 17,-30.492753623188406,-76.78260869565217,29.826086956521735,left
DorsAttn Post 18,-27.333333333333336,-70.62222222222222,26.977777777777774,left
DorsAttn Post 19,-56.96666666666667,-22.66666666666667,38.2,left
DorsAttn Post 20,-22.804878048780495,-72.5609756097561,35.609756097560975,left
DorsAttn Post 21,-26.84722222222222,-67.125,37.013888888888886,left
DorsAttn Post 22,-58.62711864406779,-30.067796610169495,44.7457627118644,left
DorsAttn Post 23,-51.86915887850467,-27.28971962616822,41.719626168224295,left
DorsAttn Post 24,-51.86363636363637,-33.727272727272734,45.33333333333333,left
DorsAttn Post 25,-41.564516129032256,-39.20967741935483,41.79032258064517,left
DorsAttn Post 26,-24.118811881188122,-64.25742574257426,47.16831683168317,left
DorsAttn Post 27,-17.695652173913047,-77.02898550724638,50.55072463768116,left
DorsAttn Post 28,-42.50769230769231,-32.661538461538456,42.63076923076923,left
DorsAttn Post 29,-19.327433628318587,-68.77876106194691,46.35398230088495,left
DorsAttn Post 30,-32.68571428571428,-39.51428571428572,42.62857142857143,left
DorsAttn Post 31,-28.486486486486484,-58.86486486486487,50.89189189189189,left
DorsAttn Post 32,-32.375,-47.5,46.66071428571429,left
DorsAttn Post 33,-27.567567567567565,-53.62162162162163,48.86486486486487,left
DorsAttn Post 34,-6.2222222222222285,-76.83333333333334,52.138888888888886,left
DorsAttn Post 35,-40.83582089552239,-35.656716417910445,51.40298507462687,left
DorsAttn Post 36,-26.075000000000003,-64.825,56.82499999999999,left
DorsAttn Post 37,-28.166666666666664,-57.08333333333333,57.125,left
DorsAttn Post 38,-15.177215189873422,-71.89873417721519,55.01265822784811,left
DorsAttn Post 39,-38.32941176470588,-41.929411764705875,56.823529411764696,left
DorsAttn Post 40,-36.94736842105263,-52.55263157894737,57.56578947368422,left
DorsAttn Post 41,-8.231578947368419,-69.70526315789473,59.68421052631578,left
DorsAttn Post 42,-21.33333333333333,-68.21428571428572,62.28571428571428,left
DorsAttn Post 43,-29.061728395061728,-60.96296296296296,62.81481481481481,left
DorsAttn Post 44,-4.354166666666671,-52.97916666666667,58.0625,left
DorsAttn Post 45,-6.9090909090909065,-61.190082644628106,60.56198347107437,left
DorsAttn Post 46,-14.697674418604649,-63.651162790697676,60.627906976744185,left
DorsAttn Post 47,-31.957894736842107,-52.10526315789474,67.15789473684211,left
DorsAttn Post 48,-22.504065040650403,-58.130081300813,64.78048780487805,left
DorsAttn Post 49,-6.821052631578951,-53.473684210526315,67.19999999999999,left
DorsAttn Post 50,-14.30263157894737,-58.776315789473685,67.06578947368422,left
DorsAttn FEF 1,-42.39306358381503,-2.3005780346820757,49.94219653179191,left
DorsAttn FEF 2,-28.68208092485549,3.560693641618485,57.468208092485554,left
DorsAttn FEF 3,-32.78504672897196,-3.2990654205607512,51.26168224299066,left
DorsAttn FEF 4,-24.086330935251794,-5.280575539568346,52.086330935251794,left
DorsAttn FEF 5,-22.33098591549296,7.0140845070422415,61.232394366197184,left
DorsAttn FEF 6,-20.538461538461533,-5.59615384615384,60.19230769230768,left
DorsAttn FEF 7,-19.209580838323348,-0.37125748502994327,68.83832335329342,left
DorsAttn PrCv 1,-51.30935251798561,5.669064748201436,27.107913669064743,left
DorsAttn PrCv 2,-54.5,6.65789473684211,34.89473684210526,left
DorsAttn PrCv 3,-41.53191489361702,2.340425531914889,31.191489361702125,left
DorsAttn PrCv 4,-49.06153846153846,1.6923076923076934,38.84615384615384,left
SalVentAttn ParOper 1,-46.763636363636365,-38.981818181818184,23.52727272727273,left
SalVentAttn ParOper 2,-58.696774193548386,-44.89032258064516,22.799999999999997,left
SalVentAttn ParOper 3,-60.01428571428572,-24.614285714285714,20.214285714285708,left
SalVentAttn ParOper 4,-53.38461538461539,-41.18681318681318,30.065934065934073,left
SalVentAttn ParOper 5,-58.188481675392666,-31.675392670157066,23.518324607329845,left
SalVentAttn ParOper 6,-61.77777777777778,-43.87037037037037,31.037037037037038,left
SalVentAttn ParOper 7,-58.97938144329897,-18.76288659793815,30.536082474226802,left
SalVentAttn ParOper 8,-61.24509803921569,-36.147058823529406,33.53921568627452,left
SalVentAttn ParOper 9,-63.91509433962264,-26.924528301886795,34.61320754716981,left
SalVentAttn TempOcc 1,-56.554621848739494,-57.10924369747899,13.949579831932766,left
SalVentAttn TempOcc 2,-47.625,-50.34375,12.5625,left
SalVentAttn FrOperIns 1,-36.54545454545455,5.636363636363626,-15.81818181818182,left
SalVentAttn FrOperIns 2,-38.9537037037037,0.9444444444444429,-9.388888888888886,left
SalVentAttn FrOperIns 3,-37.55813953488372,10.023255813953483,-1.2558139534883708,left
SalVentAttn FrOperIns 4,-40.83582089552239,-9.820895522388057,-9.582089552238806,left
SalVentAttn FrOperIns 5,-34.7027027027027,29.594594594594582,-0.8378378378378386,left
SalVentAttn FrOperIns 6,-45.901234567901234,-12.419753086419746,-4.543209876543216,left
SalVentAttn FrOperIns 7,-31.509803921568626,19.686274509803923,3.3725490196078454,left
SalVentAttn FrOperIns 8,-39.1875,-2.112499999999997,1.6875,left
SalVentAttn FrOperIns 9,-38.76836158192091,-15.435028248587571,2.5423728813559308,left
SalVentAttn FrOperIns 10,-32.75,25.77777777777777,7.388888888888886,left
SalVentAttn FrOperIns 11,-31.56818181818182,13.340909090909093,10.25,left
SalVentAttn FrOperIns 12,-36.095238095238095,-2.914285714285711,9.80952380952381,left
SalVentAttn FrOperIns 13,-37.46478873239437,18.563380281690144,7.9718309859154886,left
SalVentAttn FrOperIns 14,-38.21333333333333,6.240000000000009,10.560000000000002,left
SalVentAttn FrOperIns 15,-37.5,-3.714285714285708,16.64285714285714,left
SalVentAttn FrOperIns 16,-43.04761904761905,12.857142857142861,1.9285714285714306,left
SalVentAttn FrOperIns 17,-44.275862068965516,-2.0,12.103448275862064,left
SalVentAttn FrOperIns 18,-45.793103448275865,6.873563218390814,1.2643678160919478,left
SalVentAttn FrOperIns 19,-47.70873786407767,-3.5145631067961176,6.5631067961165,left
SalVentAttn FrOperIns 20,-53.810526315789474,5.89473684210526,1.4947368421052687,left
SalVentAttn FrOperIns 21,-58.02702702702703,1.5945945945945965,7.567567567567565,left
SalVentAttn FrOperIns 22,-55.03225806451613,8.112903225806463,11.887096774193552,left
SalVentAttn FrOperIns 23,-58.705882352941174,5.323529411764696,16.705882352941174,left
SalVentAttn PFCl 1,-29.77653631284916,41.84357541899442,30.54189944134079,left
SalVentAttn PFCl 2,-25.567999999999998,37.328,39.120000000000005,left
SalVentAttn Med 1,-7.298245614035082,27.438596491228083,28.25730994152046,left
SalVentAttn Med 2,-5.939393939393938,15.863636363636374,31.212121212121218,left
SalVentAttn Med 3,-3.5833333333333286,1.1666666666666714,35.52777777777777,left
SalVentAttn Med 4,-7.637681159420296,5.681159420289845,38.95652173913044,left
SalVentAttn Med 5,-7.361702127659569,-18.468085106382972,38.808510638297875,left
SalVentAttn Med 6,-6.271844660194176,17.097087378640765,40.09708737864078,left
SalVentAttn Med 7,-11.182795698924735,-31.397849462365585,39.59139784946237,left
SalVentAttn Med 8,-11.682926829268297,-20.170731707317074,40.024390243902445,left
SalVentAttn Med 9,-13.625,-40.45,45.2,left
SalVentAttn Med 10,-6.38297872340425,3.2765957446808613,49.59574468085107,left
SalVentAttn Med 11,-12.395061728395063,-28.66666666666667,43.90123456790124,left
SalVentAttn Med 12,-5.28125,-49.90625,51.125,left
SalVentAttn Med 13,-10.857142857142861,-45.37662337662337,52.64935064935065,left
SalVentAttn Med 14,-12.0,-36.77142857142857,50.2,left
SalVentAttn Med 15,-5.239436619718305,3.267605633802816,58.760563380281695,left
SalVentAttn Med 16,-8.666666666666671,-48.13333333333334,59.866666666666674,left
SalVentAttn Med 17,-4.417910447761187,-2.0597014925373145,63.88059701492537,left
SalVentAttn Med 18,-12.92857142857143,6.071428571428584,68.42857142857142,left
SalVentAttn Med 19,-8.337078651685388,-2.8089887640449405,71.20224719101122,left
Limbic OFC 1,-19.262135922330103,12.893203883495147,-21.844660194174757,left
Limbic OFC 2,-12.910714285714292,21.23214285714286,-16.964285714285715,left
Limbic OFC 3,-14.07142857142857,23.75,-23.767857142857146,left
Limbic OFC 4,-9.976470588235287,34.329411764705895,-21.95294117647059,left
Limbic OFC 5,-27.304347826086953,15.373913043478268,-23.060869565217388,left
Limbic OFC 6,-6.905660377358487,19.547169811320742,-22.056603773584904,left
Limbic OFC 7,-24.345323741007192,28.12949640287769,-17.23741007194245,left
Limbic OFC 8,-18.963855421686745,40.9558232931727,-18.93172690763052,left
Limbic OFC 9,-3.8922155688622695,37.67664670658684,-22.275449101796404,left
Limbic OFC 10,-8.966942148760324,50.50413223140495,-22.735537190082646,left
Limbic OFC 11,-3.857142857142861,19.47619047619048,-17.317460317460316,left
Limbic OFC 12,-4.538461538461533,16.461538461538453,-10.0,left
Limbic OFC 13,-9.775280898876403,63.078651685393254,-15.033707865168537,left
Limbic OFC 14,-22.29875518672199,61.56846473029046,-11.037344398340252,left
Limbic TempPole 1,-28.621118012422357,1.0351966873706004,-42.85300207039337,left
Limbic TempPole 2,-42.92765957446809,-2.3574468085106446,-42.9531914893617,left
Limbic TempPole 3,-37.608695652173914,-11.20289855072464,-37.608695652173914,left
Limbic TempPole 4,-28.28019323671498,-7.9323671497584485,-34.2512077294686,left
Limbic TempPole 5,-50.85446009389671,-13.802816901408448,-36.53521126760563,left
Limbic TempPole 6,-18.689655172413794,-1.7931034482758577,-29.93103448275862,left
Limbic TempPole 7,-38.88607594936709,-18.219409282700425,-28.531645569620252,left
Limbic TempPole 8,-36.694117647058825,16.854901960784304,-34.0,left
Limbic TempPole 9,-26.49640287769784,7.352517985611513,-29.453237410071942,left
Limbic TempPole 10,-43.6875,-29.953125,-21.78125,left
Limbic TempPole 11,-53.08849557522124,-31.159292035398224,-27.035398230088497,left
Limbic TempPole 12,-20.07185628742515,-14.69461077844312,-29.053892215568865,left
Limbic TempPole 13,-31.48502994011976,-23.06586826347305,-25.66467065868263,left
Limbic TempPole 14,-37.34426229508197,8.721311475409834,-24.786885245901637,left
Limbic TempPole 15,-44.526881720430104,6.225806451612897,-16.354838709677416,left
Cont Par 1,-28.83132530120482,-77.28915662650601,41.21686746987952,left
Cont Par 2,-59.25547445255474,-41.13868613138686,43.839416058394164,left
Cont Par 3,-57.12328767123287,-46.849315068493155,45.0958904109589,left
Cont Par 4,-32.09722222222222,-69.15277777777777,50.70833333333333,left
Cont Par 5,-48.51376146788991,-55.52293577981651,51.50458715596331,left
Cont Par 6,-50.74074074074074,-47.407407407407405,53.80246913580247,left
Cont Par 7,-54.74193548387097,-39.483870967741936,50.677419354838705,left
Cont Par 8,-38.21052631578947,-60.88421052631578,51.09473684210526,left
Cont Par 9,-47.53982300884956,-41.610619469026545,49.858407079646014,left
Cont Par 10,-41.71764705882353,-53.69411764705882,48.705882352941174,left
Cont Par 11,-43.66315789473684,-46.88421052631578,48.33684210526316,left
Cont Par 12,-28.666666666666664,-66.0,48.04761904761905,left
Cont Par 13,-33.24444444444445,-58.95555555555555,43.53333333333333,left
Cont Par 14,-36.42622950819672,-46.49180327868852,39.24590163934427,left
Cont Par 15,-32.21052631578947,-52.88421052631578,41.32631578947368,left
Cont Temp 1,-59.35714285714286,-38.91071428571429,-20.464285714285715,left
Cont Temp 2,-55.35960591133005,-56.92610837438424,-17.064039408866996,left
Cont Temp 3,-59.95876288659794,-47.23711340206185,-11.845360824742265,left
Cont Temp 4,-62.26086956521739,-49.21739130434783,-2.608695652173907,left
Cont PFCd 1,-23.673913043478265,13.413043478260875,52.086956521739125,left
Cont PFCl 1,-40.65185185185185,51.192592592592604,-3.1111111111111143,left
Cont PFCl 2,-46.99236641221374,41.679389312977094,3.6488549618320576,left
Cont PFCl 3,-38.50566037735849,49.79622641509434,6.860377358490567,left
Cont PFCl 4,-50.91428571428571,32.31999999999999,12.228571428571428,left
Cont PFCl 5,-29.0187265917603,56.11235955056179,9.865168539325836,left
Cont PFCl 6,-42.84251968503937,37.62204724409449,13.527559055118104,left
Cont PFCl 7,-49.06832298136646,10.993788819875789,12.099378881987576,left
Cont PFCl 8,-44.80239520958084,25.437125748503007,19.736526946107787,left
Cont PFCl 9,-38.086687306501545,45.60371517027863,18.588235294117652,left
Cont PFCl 10,-47.477777777777774,15.044444444444451,24.900000000000006,left
Cont PFCl 11,-47.86274509803921,6.5098039215686185,21.725490196078425,left
Cont PFCl 12,-28.769874476987447,50.17573221757323,22.10041841004184,left
Cont PFCl 13,-41.30952380952381,33.88095238095238,22.92857142857143,left
Cont PFCl 14,-43.338181818181816,23.02545454545455,27.316363636363633,left
Cont PFCl 15,-42.62433862433863,37.07936507936509,29.576719576719583,left
Cont PFCl 16,-37.131147540983605,8.377049180327873,27.032786885245898,left
Cont PFCl 17,-45.16279069767442,21.34883720930233,35.32093023255814,left
Cont PFCl 18,-38.90625,9.84375,32.84375,left
Cont PFCl 19,-34.58441558441559,32.27272727272728,38.51298701298701,left
Cont PFCl 20,-39.91379310344828,3.4655172413793025,36.87931034482759,left
Cont OFC 1,-27.15942028985507,47.178743961352666,-13.526570048309182,left
Cont PFCv 1,-34.92857142857143,15.800000000000011,-7.314285714285717,left
Cont PFCv 2,-31.41025641025641,23.71794871794873,-3.1538461538461604,left
Cont pCun 1,-10.512820512820511,-69.5042735042735,30.83760683760684,left
Cont pCun 2,-9.886178861788622,-72.8130081300813,38.32520325203252,left
Cont pCun 3,-3.9661016949152526,-76.77966101694915,44.406779661016955,left
Cont pCun 4,-5.242105263157896,-65.83157894736843,51.810526315789474,left
Cont Cing 1,-4.047619047619051,18.52380952380952,23.095238095238102,left
Cont Cing 2,-6.5,-37.55,24.849999999999994,left
Cont Cing 3,-5.707317073170728,-26.195121951219505,27.463414634146346,left
Cont Cing 4,-4.074074074074076,8.296296296296305,27.259259259259252,left
Cont Cing 5,-4.390243902439025,-12.78048780487805,29.463414634146346,left
Cont Cing 6,-4.666666666666671,-1.2222222222222285,30.444444444444443,left
Cont Cing 7,-3.8333333333333286,-32.25,28.66666666666667,left
Cont Cing 8,-3.4666666666666686,-23.066666666666663,30.933333333333337,left
Cont PFCmp 1,-4.615384615384613,24.45054945054946,47.7032967032967,left
Cont PFCmp 2,-5.910112359550567,14.089887640449433,53.34831460674157,left
Default Par 1,-47.51807228915663,-57.95180722891567,18.096385542168676,left
Default Par 2,-46.72,-50.519999999999996,19.760000000000005,left
Default Par 3,-59.829268292682926,-52.65853658536585,18.5609756097561,left
Default Par 4,-45.59748427672956,-64.74213836477988,23.308176100628927,left
Default Par 5,-43.6695652173913,-56.278260869565216,25.58260869565217,left
Default Par 6,-52.11009174311926,-54.917431192660544,25.522935779816507,left
Default Par 7,-61.42857142857143,-54.02197802197803,25.64835164835165,left
Default Par 8,-46.869565217391305,-70.97391304347826,30.0695652173913,left
